Unnamed: 0,outageStartTime,crewCurrentStatus,currentEtor,cause,estCustAffected,lastUpdateTime,hazardFlag,latitude,longitude,regionName,estimated_end_time,first_spotted_time,autoEtor,outageDevices,crewEta,crewEta.1
1115050,1602378009,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,17,1602378012,0,38.45372,-122.62708,Santa Rosa,2020-10-10 18:16:46-07:00,2020-10-10 18:06:46-07:00,,,,
1115051,1602378085,PG&E repair crew is on-site working to restore power.,1602390780,Our preliminary determination is that your outage was caused by an emergency issue.,44,1602382783,0,36.76435,-120.38177,Mendota,2020-10-10 19:48:45-07:00,2020-10-10 18:40:55-07:00,,"[{'latitude': '36.76274', 'longitude': '-120.38022'}, {'latitude': '36.76345', 'longitude': '-120.3808'}, {'latitude': '36.76405', 'longitude': '-120.3813'}]",,
1115053,1602378711,PG&E assessment crew is en route to the outage.,1602387900,Unknown - PG&E will be assessing the cause.,1,1602379114,1,37.77915,-122.20531,Oakland,2020-10-10 20:06:28-07:00,2020-10-10 18:40:55-07:00,1602387900,,1602383280,1602383280
1115055,1602379029,PG&E is assessing the cause at the outage location.,1602396840,PG&E is investigating the cause of your outage.,1,1602389657,0,37.25072,-120.30367,Le Grand,2020-10-10 21:56:22-07:00,2020-10-10 18:40:55-07:00,1602390600,,,
1115056,1602379167,PG&E assessment crew is en route to the outage.,1602390600,Unknown - PG&E will be assessing the cause.,1,1602379562,0,37.68152,-122.10855,Cherryland,2020-10-10 18:50:55-07:00,2020-10-10 18:40:55-07:00,1602390600,,,
1115058,1602380199,PG&E is assessing the cause at the outage location.,1602389700,PG&E is investigating the cause of your outage.,1,1602381653,1,37.9324,-122.36542,Richmond,2020-10-10 20:06:28-07:00,2020-10-10 18:52:12-07:00,1602389700,,,
1115059,1602380746,PG&E has assigned a crew to assess the outage.,1602390600,Unknown - PG&E will be assessing the cause.,1,1602380751,0,36.7055,-121.65519,Salinas,2020-10-10 19:09:18-07:00,2020-10-10 18:52:12-07:00,1602390600,,,
1115060,1602380789,PG&E has assigned a crew to assess the outage.,1602391500,Unknown - PG&E will be assessing the cause.,32,1602382747,0,36.76471,-120.38163,Mendota,2020-10-10 19:48:45-07:00,2020-10-10 18:59:18-07:00,1602391500,"[{'latitude': '36.76353', 'longitude': '-120.38027'}, {'latitude': '36.76406', 'longitude': '-120.38032'}, {'latitude': '36.76448', 'longitude': '-120.38076'}]",,
1115061,1602380853,PG&E is assessing the cause at the outage location.,1602392400,PG&E is investigating the cause of your outage.,5,1602383995,0,35.36843,-118.96821,Bakersfield,2020-10-10 19:56:26-07:00,2020-10-10 18:59:18-07:00,1602392400,,,
1115062,1602381360,PG&E repair crew is on-site working to restore power.,1602421200,Our preliminary determination is that your outage was caused by an equipment issue.,3,1602416519,0,37.229,-120.48677,Merced,2020-10-11 05:06:25-07:00,2020-10-10 19:25:25-07:00,1602391500,"[{'latitude': '37.22633', 'longitude': '-120.46425'}, {'latitude': '37.23423', 'longitude': '-120.46588'}, {'latitude': '37.23413', 'longitude': '-120.46588'}]",1602385020,1602384960
1115064,1602382610,PG&E is assessing the cause at the outage location.,1602388800,PG&E is investigating the cause of your outage.,1,1602383834,1,37.75044,-122.50748,San Francisco,2020-10-10 19:56:26-07:00,2020-10-10 19:38:45-07:00,1602388800,,,
1115065,1602384478,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602386832,1,36.75287,-119.81477,Fresno,2020-10-10 22:06:35-07:00,2020-10-10 19:56:28-07:00,,,1602387960,1602387960
1115066,1602385301,PG&E assessment crew is en route to the outage.,1602402300,PG&E is investigating the cause of your outage.,12,1602395580,0,34.94498,-119.66496,New Cuyama,2020-10-10 23:57:30-07:00,2020-10-10 20:22:52-07:00,1602402300,"[{'latitude': '34.95658', 'longitude': '-119.66741'}, {'latitude': '34.95743', 'longitude': '-119.65624'}, {'latitude': '34.95757', 'longitude': '-119.65615'}, {'latitude': '34.96098', 'longitude': '-119.65411'}, {'latitude': '34.97371', 'longitude': '-119.65508'}, {'latitude': '34.96684', 'longitude': '-119.67398'}, {'latitude': '34.96217', 'longitude': '-119.67398'}]",,
1115069,1601243520,PG&E is unable to access the affected equipment.,1602396900,PG&E is investigating the cause of your outage.,3,1602443137,0,40.418,-123.45735,Mad River,2020-10-11 12:38:29-07:00,2020-10-10 20:22:52-07:00,1602396900,"[{'latitude': '40.41594', 'longitude': '-123.44638'}, {'latitude': '40.41756', 'longitude': '-123.4433'}, {'latitude': '40.41732', 'longitude': '-123.44403'}]",,
1115070,1602385587,PG&E is assessing the cause at the outage location.,1602397800,PG&E is investigating the cause of your outage.,1,1602387606,1,37.45474,-122.23773,Redwood City,2020-10-10 20:57:08-07:00,2020-10-10 20:22:52-07:00,1602397800,,,
1115071,1602385902,PG&E is assessing the cause at the outage location.,1602396000,PG&E is investigating the cause of your outage.,1,1602392167,0,37.92182,-122.32181,Richmond,2020-10-10 23:06:21-07:00,2020-10-10 20:22:52-07:00,1602396000,,,
1115073,1602385800,PG&E repair crew is on-site working to restore power.,1602428400,Our preliminary determination is that your outage was caused by scheduled maintenance work.,19,1602417053,0,37.78317,-122.39238,San Francisco,2020-10-11 05:06:25-07:00,2020-10-10 20:22:52-07:00,,,,
1115074,1602387238,PG&E has assigned a crew to assess the outage.,1602393300,Unknown - PG&E will be assessing the cause.,1,1602387686,1,37.71498,-122.45852,San Francisco,2020-10-10 21:06:24-07:00,2020-10-10 20:39:54-07:00,1602393300,,,
1115075,1602387584,PG&E has assigned a crew to assess the outage.,1602397800,Unknown - PG&E will be assessing the cause.,24,1602387586,1,37.83229,-122.2139,Oakland,2020-10-10 20:57:08-07:00,2020-10-10 20:47:08-07:00,1602397800,,,
1115076,1602387584,PG&E is sending a repair crew to the outage location.,1602442800,Our preliminary determination is that your outage was caused by an equipment issue.,24,1602430475,2,37.83229,-122.2139,Oakland,2020-10-11 10:38:34-07:00,2020-10-10 20:56:24-07:00,1602397800,,,
1115077,1602388911,PG&E assessment crew is en route to the outage.,1602400500,Unknown - PG&E will be assessing the cause.,1,1602389257,0,35.39947,-119.12929,Bakersfield,2020-10-10 21:35:18-07:00,2020-10-10 21:25:18-07:00,1602400500,,,
1115078,1602389075,PG&E assessment crew is en route to the outage.,1602403200,Unknown - PG&E will be assessing the cause.,1,1602389382,1,36.97079,-121.90535,Rio del Mar,2020-10-10 21:56:22-07:00,2020-10-10 21:25:18-07:00,1602403200,,1602392940,1602392940
1115079,1602389885,PG&E is assessing the cause at the outage location.,1602404100,PG&E is investigating the cause of your outage.,1,1602392662,1,36.96184,-121.89377,Rio del Mar,2020-10-10 23:06:21-07:00,2020-10-10 21:25:18-07:00,1602404100,,1602393600,1602393600
1115080,1602391400,PG&E assessment crew is en route to the outage.,1602397800,Unknown - PG&E will be assessing the cause.,1,1602391669,1,37.7663,-122.43319,San Francisco,2020-10-10 22:06:35-07:00,2020-10-10 21:56:35-07:00,1602397800,,,
1115081,1602392005,PG&E has assigned a crew to assess the outage.,1602401400,Unknown - PG&E will be assessing the cause.,1,1602392478,1,37.7676,-122.39672,San Francisco,2020-10-11 00:06:32-07:00,2020-10-10 22:21:54-07:00,1602401400,,,
1115082,1602392598,PG&E repair crew is on-site working to restore power.,1602424800,Our preliminary determination is that your outage was caused by scheduled maintenance work.,29,1602426364,0,37.25367,-121.86246,San Jose,2020-10-11 07:49:05-07:00,2020-10-10 22:21:54-07:00,,"[{'latitude': '37.25267', 'longitude': '-121.86023'}, {'latitude': '37.2528', 'longitude': '-121.86247'}, {'latitude': '37.2527', 'longitude': '-121.86209'}]",,
1115083,1602392631,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602392869,1,38.42729,-122.72952,Santa Rosa,2020-10-10 23:35:42-07:00,2020-10-10 22:21:54-07:00,,,1602395580,1602395580
1115084,1602392732,PG&E has assigned a crew to assess the outage.,1602404100,Unknown - PG&E will be assessing the cause.,1,1602392741,0,36.94651,-121.5534,Gilroy,2020-10-11 00:34:23-07:00,2020-10-10 22:21:54-07:00,1602404100,,,
1115085,1602392732,PG&E has assigned a crew to assess the outage.,1602404100,Unknown - PG&E will be assessing the cause.,1,1602392741,0,36.94578,-121.55534,Gilroy,2020-10-11 00:34:23-07:00,2020-10-10 22:21:54-07:00,1602404100,,,
1115086,1602392733,PG&E repair crew is on-site working to restore power.,1602446400,Our preliminary determination is that your outage was caused by an emergency issue.,66,1602436405,0,36.95914,-121.55081,Gilroy,2020-10-11 11:06:43-07:00,2020-10-10 22:21:54-07:00,1602404100,"[{'latitude': '36.89034', 'longitude': '-121.55598'}, {'latitude': '36.91593', 'longitude': '-121.54437'}, {'latitude': '36.9329', 'longitude': '-121.54218'}, {'latitude': '36.96743', 'longitude': '-121.54856'}, {'latitude': '36.96618', 'longitude': '-121.55196'}, {'latitude': '36.96445', 'longitude': '-121.55433'}, {'latitude': '36.94888', 'longitude': '-121.5581'}, {'latitude': '36.89211', 'longitude': '-121.55955'}]",1602431700,1602431700
1115089,1602392733,PG&E has assigned a crew to assess the outage.,1602404100,Unknown - PG&E will be assessing the cause.,33,1602400838,0,36.93658,-121.55355,Gilroy,2020-10-11 00:47:54-07:00,2020-10-10 22:21:54-07:00,1602404100,"[{'latitude': '36.89034', 'longitude': '-121.55598'}, {'latitude': '36.91593', 'longitude': '-121.54437'}, {'latitude': '36.9329', 'longitude': '-121.54218'}, {'latitude': '36.94241', 'longitude': '-121.54809'}, {'latitude': '36.93554', 'longitude': '-121.55177'}, {'latitude': '36.9047', 'longitude': '-121.55847'}, {'latitude': '36.89211', 'longitude': '-121.55955'}]",,
1115091,1602392758,PG&E repair crew is on-site working to restore power.,1602460800,Our preliminary determination is that your outage was caused by a car that hit a pole.,41,1602459523,1,36.96755,-121.5525,Gilroy,2020-10-11 17:06:45-07:00,2020-10-10 22:21:54-07:00,1602404100,"[{'latitude': '36.96526', 'longitude': '-121.54149'}, {'latitude': '36.96583', 'longitude': '-121.53832'}, {'latitude': '36.96725', 'longitude': '-121.53799'}, {'latitude': '36.97692', 'longitude': '-121.54231'}, {'latitude': '36.97637', 'longitude': '-121.55177'}, {'latitude': '36.97628', 'longitude': '-121.55304'}, {'latitude': '36.9708', 'longitude': '-121.54748'}, {'latitude': '36.96569', 'longitude': '-121.54221'}]",1602396180,1602431700
1115093,1602392400,PG&E repair crew is on-site working to restore power.,1602421200,Our preliminary determination is that your outage was caused by scheduled maintenance work.,19,1602392895,0,37.78073,-122.39047,San Francisco,2020-10-11 01:56:50-07:00,2020-10-10 22:21:54-07:00,,,,
1115094,1602392971,PG&E has assigned a crew to assess the outage.,1602403200,Unknown - PG&E will be assessing the cause.,1,1602398719,1,37.60445,-122.03066,Union City,2020-10-10 23:57:30-07:00,2020-10-10 22:21:54-07:00,1602403200,,1602394500,1602394500
1115095,1602393023,PG&E has assigned a crew to assess the outage.,1602406800,Unknown - PG&E will be assessing the cause.,1,1602393075,1,36.97079,-121.90535,Rio del Mar,2020-10-10 23:06:21-07:00,2020-10-10 22:21:54-07:00,1602406800,,,
1115096,1602393581,PG&E repair crew is on-site working to restore power.,1602424800,Our preliminary determination is that your outage was caused by scheduled maintenance work.,14,1602416320,0,36.58333,-121.89778,Monterey,2020-10-11 05:06:25-07:00,2020-10-10 22:29:18-07:00,1602404100,,,
1115097,1602394740,PG&E has assigned a crew to assess the outage.,1602400500,Unknown - PG&E will be assessing the cause.,1,1602395591,1,37.74824,-122.50733,San Francisco,2020-10-10 23:57:30-07:00,2020-10-10 22:46:39-07:00,1602400500,,,
1115098,1602394754,PG&E is sending a repair crew to the outage location.,1602397800,Our preliminary determination is that your outage was caused by an emergency issue.,69,1602395335,0,35.68859,-120.60958,El Paso de Robles (Paso Robles),2020-10-10 23:06:21-07:00,2020-10-10 22:56:21-07:00,,"[{'latitude': '35.67864', 'longitude': '-120.59944'}, {'latitude': '35.68283', 'longitude': '-120.59793'}, {'latitude': '35.68498', 'longitude': '-120.59793'}, {'latitude': '35.68696', 'longitude': '-120.59796'}, {'latitude': '35.68841', 'longitude': '-120.59935'}, {'latitude': '35.68858', 'longitude': '-120.60371'}, {'latitude': '35.68862', 'longitude': '-120.60682'}, {'latitude': '35.6886', 'longitude': '-120.6085'}]",,
1115099,1602395946,PG&E has assigned a crew to assess the outage.,1602409500,Unknown - PG&E will be assessing the cause.,1,1602403190,0,37.71111,-122.41626,San Francisco,2020-10-11 01:34:43-07:00,2020-10-10 23:25:42-07:00,1602402300,,,
1115100,1602397208,PG&E has assigned a crew to assess the outage.,1602408600,Unknown - PG&E will be assessing the cause.,1,1602397213,0,36.96237,-121.5509,Gilroy,2020-10-11 00:34:23-07:00,2020-10-10 23:25:42-07:00,1602408600,,,
1115101,1602398153,PG&E has assigned a crew to assess the outage.,1602432000,Unknown - PG&E will be assessing the cause.,16,1602407148,0,37.63966,-122.41384,San Bruno,2020-10-11 06:31:53-07:00,2020-10-10 23:40:16-07:00,1602407700,,,
1115102,1602398331,PG&E has assigned a crew to assess the outage.,1602414000,Unknown - PG&E will be assessing the cause.,1,1602407331,1,37.21719,-121.87172,San Jose,2020-10-11 02:49:22-07:00,2020-10-10 23:47:30-07:00,1602408600,,,
1115103,1602399540,PG&E has assigned a crew to assess the outage.,,Unknown - PG&E will be assessing the cause.,1,1602399954,0,39.72864,-121.85483,Chico,2020-10-11 02:49:22-07:00,2020-10-11 00:24:23-07:00,,,,
1115104,1602400312,PG&E has assigned a crew to assess the outage.,1602412200,Unknown - PG&E will be assessing the cause.,1,1602421919,1,37.76037,-122.16725,Oakland,2020-10-11 06:31:53-07:00,2020-10-11 00:24:23-07:00,1602412200,,,
1115105,1602401958,PG&E repair crew is on-site working to restore power.,1602444600,Our preliminary determination is that your outage was caused by an equipment issue.,4,1602429939,0,38.19814,-120.68543,San Andreas,2020-10-11 11:06:43-07:00,2020-10-11 00:46:38-07:00,1602418500,,1602430200,1602430200
1115106,1602402395,PG&E repair crew is on-site working to restore power.,1602457200,Our preliminary determination is that your outage was caused by an equipment issue.,1,1602439203,0,38.36955,-122.71793,Santa Rosa,2020-10-11 11:42:55-07:00,2020-10-11 00:56:21-07:00,,,1602437880,1602437880
1115107,1602405026,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602406907,1,36.79816,-119.78617,Fresno,2020-10-11 02:56:33-07:00,2020-10-11 01:38:03-07:00,,,,
1115108,1602405495,PG&E has assigned a crew to assess the outage.,1602433800,Unknown - PG&E will be assessing the cause.,1,1602415956,0,37.46908,-122.22301,Redwood City,2020-10-11 08:32:19-07:00,2020-10-11 01:46:50-07:00,1602416700,,,
1115109,1602405495,PG&E is assessing the cause at the outage location.,1602433800,PG&E is investigating the cause of your outage.,32,1602428233,0,37.47619,-122.21986,Redwood City,2020-10-11 08:32:19-07:00,2020-10-11 01:46:50-07:00,1602416700,,,
1115112,1602406440,PG&E repair crew is on-site working to restore power.,1602446400,Our preliminary determination is that your outage was caused by an equipment issue.,4,1602436601,0,36.58513,-121.87427,Monterey,2020-10-11 12:47:57-07:00,2020-10-11 02:22:46-07:00,1602418500,"[{'latitude': '36.5553', 'longitude': '-121.90588'}, {'latitude': '36.55725', 'longitude': '-121.89587'}, {'latitude': '36.56432', 'longitude': '-121.88263'}, {'latitude': '36.5739', 'longitude': '-121.86881'}, {'latitude': '36.57573', 'longitude': '-121.86953'}, {'latitude': '36.58101', 'longitude': '-121.8725'}, {'latitude': '36.58161', 'longitude': '-121.87357'}, {'latitude': '36.57657', 'longitude': '-121.88911'}, {'latitude': '36.56756', 'longitude': '-121.90997'}, {'latitude': '36.56534', 'longitude': '-121.91252'}, {'latitude': '36.55698', 'longitude': '-121.91095'}, {'latitude': '36.55576', 'longitude': '-121.90944'}]",1602434700,1602434700
1115113,1602406802,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602409141,1,36.76338,-119.82682,Fresno,2020-10-11 03:33:38-07:00,2020-10-11 02:22:46-07:00,,,,
1115118,1602407580,PG&E has assigned a crew to assess the outage.,1602421200,Unknown - PG&E will be assessing the cause.,19,1602411242,0,37.78707,-122.39381,San Francisco,2020-10-11 03:33:38-07:00,2020-10-11 02:22:46-07:00,1602421200,"[{'latitude': '37.77255', 'longitude': '-122.39908'}, {'latitude': '37.77976', 'longitude': '-122.3885'}, {'latitude': '37.78052', 'longitude': '-122.38785'}, {'latitude': '37.78672', 'longitude': '-122.38743'}, {'latitude': '37.78788', 'longitude': '-122.38757'}, {'latitude': '37.78807', 'longitude': '-122.38762'}, {'latitude': '37.78922', 'longitude': '-122.38798'}, {'latitude': '37.78166', 'longitude': '-122.40683'}, {'latitude': '37.78091', 'longitude': '-122.40859'}, {'latitude': '37.77902', 'longitude': '-122.41051'}, {'latitude': '37.77751', 'longitude': '-122.41016'}, {'latitude': '37.77282', 'longitude': '-122.40063'}]",,
1115119,1602407994,PG&E has assigned a crew to assess the outage.,1602421200,Unknown - PG&E will be assessing the cause.,1,1602407996,0,37.78076,-122.39186,San Francisco,2020-10-11 02:41:12-07:00,2020-10-11 02:22:46-07:00,1602421200,,,
1115120,1602408117,PG&E has assigned a crew to assess the outage.,1602416700,Unknown - PG&E will be assessing the cause.,1,1602409285,0,37.76171,-122.43273,San Francisco,2020-10-11 06:31:53-07:00,2020-10-11 02:31:12-07:00,1602416700,,,
1115121,1602408120,PG&E has assigned a crew to assess the outage.,1602418500,Unknown - PG&E will be assessing the cause.,1,1602409310,0,37.77762,-122.40676,San Francisco,2020-10-11 03:41:23-07:00,2020-10-11 02:31:12-07:00,1602418500,,,
1115122,1602408415,PG&E repair crew is on-site working to restore power.,1602428400,Our preliminary determination is that your outage was caused by a car that hit a pole.,3,1602422166,0,39.45529,-121.54942,Palermo,2020-10-11 07:49:05-07:00,2020-10-11 02:39:22-07:00,,,,
1115123,1602408840,PG&E has assigned a crew to assess the outage.,1602421200,Unknown - PG&E will be assessing the cause.,1,1602408888,0,37.32172,-120.52625,Franklin,2020-10-11 02:56:33-07:00,2020-10-11 02:39:22-07:00,1602421200,,,
1115124,1602409422,PG&E has assigned a crew to assess the outage.,1602422100,Unknown - PG&E will be assessing the cause.,6,1602411276,0,37.87247,-122.05111,Alamo,2020-10-11 05:59:30-07:00,2020-10-11 02:56:15-07:00,1602422100,,,
1115126,1602409920,PG&E is assessing the cause at the outage location.,1602426600,PG&E is investigating the cause of your outage.,34,1602419781,0,35.36836,-118.95326,Bakersfield,2020-10-11 06:31:53-07:00,2020-10-11 03:23:38-07:00,1602421200,,,
1115127,1602410460,PG&E has assigned a crew to assess the outage.,1602423900,Unknown - PG&E will be assessing the cause.,1022,1602411363,0,37.77959,-122.40748,San Francisco,2020-10-11 03:33:38-07:00,2020-10-11 03:23:38-07:00,1602423900,"[{'latitude': '37.77751', 'longitude': '-122.41016'}, {'latitude': '37.77773', 'longitude': '-122.40816'}, {'latitude': '37.78196', 'longitude': '-122.40568'}, {'latitude': '37.78091', 'longitude': '-122.40859'}, {'latitude': '37.77902', 'longitude': '-122.41051'}]",,
1115132,1602415504,PG&E has assigned a crew to assess the outage.,1602422100,Unknown - PG&E will be assessing the cause.,1,1602416486,1,39.27117,-121.55044,Marysville,2020-10-11 05:38:45-07:00,2020-10-11 04:28:35-07:00,1602422100,,,
1115133,1602415791,PG&E is assessing the cause at the outage location.,1602428400,PG&E is investigating the cause of your outage.,1,1602419406,1,38.72816,-120.79575,Placerville,2020-10-11 06:38:58-07:00,2020-10-11 04:37:15-07:00,1602428400,,,
1115134,1602416810,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602422514,0,37.96228,-122.53226,San Rafael,2020-10-11 07:33:43-07:00,2020-10-11 04:56:25-07:00,,,,
1115135,1602416812,PG&E has assigned a crew to assess the outage.,1602427500,Unknown - PG&E will be assessing the cause.,101,1602420314,1,36.88765,-120.03749,Madera,2020-10-11 06:06:30-07:00,2020-10-11 04:56:25-07:00,1602427500,"[{'latitude': '36.85279', 'longitude': '-120.01014'}, {'latitude': '36.85324', 'longitude': '-120.00802'}, {'latitude': '36.86138', 'longitude': '-120.0061'}, {'latitude': '36.86578', 'longitude': '-120.00563'}, {'latitude': '36.88536', 'longitude': '-120.03749'}, {'latitude': '36.87018', 'longitude': '-120.04334'}, {'latitude': '36.86578', 'longitude': '-120.04465'}, {'latitude': '36.8529', 'longitude': '-120.03724'}]",,
1115136,1602416964,PG&E is assessing the cause at the outage location.,1602430200,PG&E is investigating the cause of your outage.,1,1602427841,0,35.44644,-120.6371,Atascadero,2020-10-11 08:06:27-07:00,2020-10-11 04:56:25-07:00,1602430200,,,
1115137,1602417360,PG&E has assigned a crew to assess the outage.,1602432000,Unknown - PG&E will be assessing the cause.,101,1602418091,0,35.5847,-120.33644,Shandon,2020-10-11 05:38:45-07:00,2020-10-11 05:28:45-07:00,1602432000,"[{'latitude': '35.30297', 'longitude': '-120.12348'}, {'latitude': '35.30765', 'longitude': '-120.12303'}, {'latitude': '35.40127', 'longitude': '-120.15455'}, {'latitude': '35.57491', 'longitude': '-120.33701'}, {'latitude': '35.57977', 'longitude': '-120.34992'}, {'latitude': '35.57025', 'longitude': '-120.35051'}, {'latitude': '35.56717', 'longitude': '-120.35047'}, {'latitude': '35.56081', 'longitude': '-120.35016'}, {'latitude': '35.45418', 'longitude': '-120.32032'}, {'latitude': '35.42743', 'longitude': '-120.30837'}, {'latitude': '35.41276', 'longitude': '-120.29899'}, {'latitude': '35.31173', 'longitude': '-120.14274'}]",,
1115138,1602417360,PG&E repair crew is on-site working to restore power.,1602471600,Our preliminary determination is that your outage was caused by a car that hit a pole.,16,1602468758,0,38.61908,-121.785,Woodland,2020-10-11 19:35:57-07:00,2020-10-11 05:28:45-07:00,1602431100,"[{'latitude': '38.59583', 'longitude': '-121.77218'}, {'latitude': '38.5976', 'longitude': '-121.77187'}, {'latitude': '38.61851', 'longitude': '-121.78501'}, {'latitude': '38.6083', 'longitude': '-121.78974'}, {'latitude': '38.59885', 'longitude': '-121.78546'}, {'latitude': '38.59586', 'longitude': '-121.78273'}]",1602421380,1602421380
1115139,1602417600,PG&E has assigned a crew to assess the outage.,1602427500,Unknown - PG&E will be assessing the cause.,54,1602422161,1,39.13209,-121.61958,Yuba City,2020-10-11 06:31:53-07:00,2020-10-11 05:28:45-07:00,1602427500,"[{'latitude': '39.13224', 'longitude': '-121.61966'}, {'latitude': '39.13366', 'longitude': '-121.61711'}, {'latitude': '39.13316', 'longitude': '-121.62012'}, {'latitude': '39.13242', 'longitude': '-121.62031'}]",,
1115141,1602418330,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602423804,0,36.76373,-119.99723,Fresno,2020-10-11 07:44:01-07:00,2020-10-11 05:28:45-07:00,,,,
1115142,1602418731,PG&E assessment crew is en route to the outage.,,Unknown - PG&E will be assessing the cause.,1,1602419155,0,38.49234,-123.0152,Guerneville,2020-10-11 07:06:27-07:00,2020-10-11 05:28:45-07:00,,,,
1115143,1602420329,PG&E is assessing the cause at the outage location.,1602446400,PG&E is investigating the cause of your outage.,2,1602434220,0,34.83764,-120.53125,Casmalia,2020-10-11 10:06:32-07:00,2020-10-11 05:49:30-07:00,1602426600,,,
1115144,1602421215,PG&E has assigned a crew to assess the outage.,1602434700,Unknown - PG&E will be assessing the cause.,37,1602421306,0,37.9307,-122.3491,Richmond,2020-10-11 06:56:30-07:00,2020-10-11 06:21:53-07:00,1602434700,,,
1115145,1602421482,PG&E is assessing the cause at the outage location.,1602441000,PG&E is investigating the cause of your outage.,1,1602431218,1,35.43827,-120.89157,Cayucos,2020-10-11 10:06:32-07:00,2020-10-11 06:21:53-07:00,1602432900,,,
1115147,1602423228,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,43,1602433192,0,38.33736,-122.12123,Napa,2020-10-11 09:36:17-07:00,2020-10-11 06:46:30-07:00,,"[{'latitude': '38.3383', 'longitude': '-122.1242'}, {'latitude': '38.33927', 'longitude': '-122.11966'}, {'latitude': '38.35289', 'longitude': '-122.11472'}, {'latitude': '38.35407', 'longitude': '-122.11691'}, {'latitude': '38.35711', 'longitude': '-122.12369'}, {'latitude': '38.357', 'longitude': '-122.12714'}, {'latitude': '38.34037', 'longitude': '-122.13185'}]",,
1115148,1602424257,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,1,1602430889,0,36.74392,-119.81638,Fresno,2020-10-11 09:06:36-07:00,2020-10-11 06:56:27-07:00,,,,
1115149,1602424440,PG&E is sending a repair crew to the outage location.,,PG&E is investigating the cause of your outage.,8,1602443505,0,38.27264,-122.43722,Sonoma,2020-10-11 12:31:25-07:00,2020-10-11 07:23:43-07:00,,"[{'latitude': '38.26129', 'longitude': '-122.42851'}, {'latitude': '38.26295', 'longitude': '-122.42976'}, {'latitude': '38.26192', 'longitude': '-122.43255'}, {'latitude': '38.26132', 'longitude': '-122.42935'}]",1602430560,1602430560
1115150,1602425100,PG&E assessment crew is en route to the outage.,1602446400,Unknown - PG&E will be assessing the cause.,1,1602434924,1,38.42442,-121.90898,Hartley,2020-10-11 11:06:43-07:00,2020-10-11 07:23:43-07:00,1602436500,,,
1115151,1602425100,PG&E is assessing the cause at the outage location.,,PG&E is investigating the cause of your outage.,126,1602429070,0,36.82305,-119.76385,Fresno,2020-10-11 08:32:19-07:00,2020-10-11 07:23:43-07:00,,"[{'latitude': '36.8236', 'longitude': '-119.76499'}, {'latitude': '36.82376', 'longitude': '-119.7641'}, {'latitude': '36.82595', 'longitude': '-119.7641'}, {'latitude': '36.82668', 'longitude': '-119.76476'}, {'latitude': '36.82668', 'longitude': '-119.76545'}, {'latitude': '36.82668', 'longitude': '-119.76616'}, {'latitude': '36.82667', 'longitude': '-119.76691'}, {'latitude': '36.82524', 'longitude': '-119.76706'}]",,
1115152,1602425220,PG&E is assessing the cause at the outage location.,1602438300,PG&E is investigating the cause of your outage.,21,1602429798,0,37.09666,-121.63255,Morgan Hill,2020-10-11 08:40:34-07:00,2020-10-11 07:23:43-07:00,1602438300,"[{'latitude': '37.0952', 'longitude': '-121.63023'}, {'latitude': '37.09684', 'longitude': '-121.62874'}, {'latitude': '37.09663', 'longitude': '-121.63252'}, {'latitude': '37.09592', 'longitude': '-121.63139'}]",1602428400,1602428400
1115155,1602425462,PG&E is assessing the cause at the outage location.,1602439200,PG&E is investigating the cause of your outage.,0,1602431391,0,35.39414,-118.94956,Bakersfield,2020-10-11 09:06:36-07:00,2020-10-11 07:23:43-07:00,1602439200,"[{'latitude': '35.39323', 'longitude': '-118.94776'}, {'latitude': '35.39324', 'longitude': '-118.94663'}, {'latitude': '35.39353', 'longitude': '-118.94591'}, {'latitude': '35.39451', 'longitude': '-118.94596'}, {'latitude': '35.39431', 'longitude': '-118.94729'}, {'latitude': '35.39396', 'longitude': '-118.94821'}]",1602428700,1602428700
1115156,1602425280,PG&E has assigned a crew to assess the outage.,1602442800,Unknown - PG&E will be assessing the cause.,142,1602425652,0,37.08091,-122.00467,Scotts Valley,2020-10-11 07:33:43-07:00,2020-10-11 07:23:43-07:00,1602442800,"[{'latitude': '37.06084', 'longitude': '-122.01842'}, {'latitude': '37.06824', 'longitude': '-122.01204'}, {'latitude': '37.0829', 'longitude': '-122.00036'}, {'latitude': '37.08481', 'longitude': '-121.99889'}, {'latitude': '37.09916', 'longitude': '-122.00238'}, {'latitude': '37.08833', 'longitude': '-122.01083'}, {'latitude': '37.07587', 'longitude': '-122.01718'}, {'latitude': '37.07414', 'longitude': '-122.01787'}, {'latitude': '37.07161', 'longitude': '-122.01869'}, {'latitude': '37.06179', 'longitude': '-122.02013'}]",,
