Unnamed: 0,outageStartTime,crewCurrentStatus,currentEtor,cause,estCustAffected,lastUpdateTime,hazardFlag,latitude,longitude,regionName,estimated_end_time,first_spotted_time,autoEtor,outageDevices,crewEta,crewEta.1
708768,1574034360,PG&E assessment crew is en route to the outage.,1574046000.0,Unknown - PG&E will be assessing the cause.,3,1574035471,0,36.61291,-119.91683,Raisin City,2019-11-17 16:20:16-08:00,2019-11-17 16:00:26-08:00,1574046000.0,"[{'latitude': '36.60826', 'longitude': '-119.91905'}, {'latitude': '36.60827', 'longitude': '-119.91714'}, {'latitude': '36.60987', 'longitude': '-119.91682'}]",,
708769,1574034780,PG&E has assigned a crew to assess the outage.,1574046900.0,Unknown - PG&E will be assessing the cause.,1,1574034902,0,36.6079,-119.90981,Raisin City,2019-11-17 16:20:16-08:00,2019-11-17 16:00:26-08:00,1574046900.0,,,
708770,1574033160,PG&E has assigned a crew to assess the outage.,1574042400.0,Unknown - PG&E will be assessing the cause.,1,1574034942,0,36.73582,-119.78108,Fresno,2019-11-17 16:10:26-08:00,2019-11-17 16:00:26-08:00,1574042400.0,,,
708771,1574034965,PG&E has assigned a crew to assess the outage.,1574041500.0,Unknown - PG&E will be assessing the cause.,1,1574037508,0,37.7702,-122.43434,San Francisco,2019-11-17 17:00:19-08:00,2019-11-17 16:00:26-08:00,1574041500.0,,,
708772,1574035453,PG&E is assessing the cause at the outage location.,1574047800.0,PG&E is investigating the cause of your outage.,24,1574040650,1,36.60645,-119.90801,Raisin City,2019-11-17 17:50:20-08:00,2019-11-17 16:10:16-08:00,1574047800.0,"[{'latitude': '36.6079', 'longitude': '-119.90981'}, {'latitude': '36.63343', 'longitude': '-119.91688'}, {'latitude': '36.63349', 'longitude': '-119.92607'}, {'latitude': '36.62253', 'longitude': '-119.92613'}, {'latitude': '36.62147', 'longitude': '-119.92592'}, {'latitude': '36.60826', 'longitude': '-119.91905'}]",,
708773,1574035800,PG&E has assigned a crew to assess the outage.,1574046000.0,Unknown - PG&E will be assessing the cause.,1,1574035801,0,39.23035,-121.06102,Grass Valley,2019-11-17 16:30:12-08:00,2019-11-17 16:20:12-08:00,1574046000.0,,,
708774,1574036040,PG&E has assigned a crew to assess the outage.,1574046000.0,Unknown - PG&E will be assessing the cause.,1,1574036794,0,38.46934,-122.68681,Santa Rosa,2019-11-17 16:50:18-08:00,2019-11-17 16:20:12-08:00,1574046000.0,,,
708775,1574036761,PG&E is assessing the cause at the outage location.,1574048700.0,PG&E is investigating the cause of your outage.,1,1574039567,0,37.65885,-121.87696,Pleasanton,2019-11-17 18:10:22-08:00,2019-11-17 16:30:22-08:00,1574048700.0,,,
708776,1574036400,PG&E has assigned a crew to assess the outage.,1574049600.0,Unknown - PG&E will be assessing the cause.,1,1574036973,0,38.18946,-121.58198,Walnut Grove,2019-11-17 16:50:18-08:00,2019-11-17 16:40:18-08:00,1574049600.0,,,
708777,1574036969,PG&E is assessing the cause at the outage location.,1574048700.0,PG&E is investigating the cause of your outage.,5,1574037217,0,38.73625,-121.43627,Elverta,2019-11-17 17:10:20-08:00,2019-11-17 16:40:18-08:00,1574048700.0,"[{'latitude': '38.73477', 'longitude': '-121.43268'}, {'latitude': '38.73887', 'longitude': '-121.40227'}, {'latitude': '38.7414', 'longitude': '-121.40525'}, {'latitude': '38.74455', 'longitude': '-121.42893'}, {'latitude': '38.74425', 'longitude': '-121.4335'}]",,
708778,1574037229,PG&E is assessing the cause at the outage location.,1574052180.0,PG&E is investigating the cause of your outage.,14,1574045042,0,37.04223,-120.90725,Los Banos,2019-11-17 19:10:27-08:00,2019-11-17 16:40:18-08:00,1574046000.0,"[{'latitude': '37.04014', 'longitude': '-120.90008'}, {'latitude': '37.04069', 'longitude': '-120.89685'}, {'latitude': '37.04375', 'longitude': '-120.90263'}, {'latitude': '37.04255', 'longitude': '-120.90262'}, {'latitude': '37.04088', 'longitude': '-120.90163'}]",1574042940.0,1574042940.0
708779,1574037290,PG&E is assessing the cause at the outage location.,1574112720.0,PG&E is investigating the cause of your outage.,18,1574107556,0,37.8393,-122.08958,Moraga,2019-11-18 12:20:30-08:00,2019-11-17 16:40:18-08:00,1574048700.0,"[{'latitude': '37.826', 'longitude': '-122.08537'}, {'latitude': '37.82757', 'longitude': '-122.08155'}, {'latitude': '37.83163', 'longitude': '-122.07802'}, {'latitude': '37.83345', 'longitude': '-122.08312'}, {'latitude': '37.83442', 'longitude': '-122.08708'}, {'latitude': '37.83245', 'longitude': '-122.08793'}, {'latitude': '37.82637', 'longitude': '-122.08725'}]",1574041380.0,1574041380.0
708780,1574037540,PG&E is assessing the cause at the outage location.,1574049600.0,PG&E is investigating the cause of your outage.,24,1574043806,1,38.36914,-122.53671,Glen Ellen,2019-11-17 18:40:31-08:00,2019-11-17 16:50:19-08:00,1574049600.0,"[{'latitude': '38.36941', 'longitude': '-122.53627'}, {'latitude': '38.37041', 'longitude': '-122.53575'}, {'latitude': '38.37066', 'longitude': '-122.53665'}]",1574041800.0,1574041800.0
708782,1574038011,PG&E repair crew is on-site working to restore power.,1574063940.0,Our preliminary determination is that your outage was caused by an equipment issue.,5,1574050881,0,38.46934,-122.68681,Santa Rosa,2019-11-17 23:30:30-08:00,2019-11-17 17:00:20-08:00,1574047800.0,,,
708783,1574038141,PG&E is assessing the cause at the outage location.,1574049600.0,PG&E is investigating the cause of your outage.,1,1574041214,1,35.39231,-119.01353,Bakersfield,2019-11-17 18:10:22-08:00,2019-11-17 17:00:20-08:00,1574049600.0,,,
708784,1574038734,PG&E is assessing the cause at the outage location.,1574048700.0,PG&E is investigating the cause of your outage.,1,1574039816,1,39.72147,-121.82945,Chico,2019-11-17 18:00:16-08:00,2019-11-17 17:10:31-08:00,1574048700.0,,,
708785,1574036100,PG&E is sending a repair crew to the outage location.,1574092800.0,Our preliminary determination is that your outage was caused by an equipment issue.,3,1574077168,0,38.73772,-121.41003,Roseville,2019-11-18 04:00:19-08:00,2019-11-17 17:10:31-08:00,1574047800.0,"[{'latitude': '38.73842', 'longitude': '-121.40816'}, {'latitude': '38.73887', 'longitude': '-121.40227'}, {'latitude': '38.7414', 'longitude': '-121.40525'}, {'latitude': '38.73864', 'longitude': '-121.41005'}]",,
708786,1574038500,PG&E is sending a repair crew to the outage location.,1574092800.0,Our preliminary determination is that your outage was caused by an equipment issue.,2,1574076847,0,38.73625,-121.43627,Elverta,2019-11-18 04:00:19-08:00,2019-11-17 17:10:31-08:00,1574051400.0,"[{'latitude': '38.73477', 'longitude': '-121.43268'}, {'latitude': '38.73913', 'longitude': '-121.42852'}, {'latitude': '38.74455', 'longitude': '-121.42893'}, {'latitude': '38.74425', 'longitude': '-121.4335'}]",,
708787,1574039279,PG&E is assessing the cause at the outage location.,1574051400.0,PG&E is investigating the cause of your outage.,1,1574041326,1,38.36179,-122.50272,Glen Ellen,2019-11-17 18:00:16-08:00,2019-11-17 17:20:19-08:00,1574051400.0,,1574041320.0,1574041320.0
708788,1574040040,PG&E repair crew is on-site working to restore power.,1574125200.0,Our preliminary determination is that your outage was caused by an equipment issue.,2,1574098925,0,40.61936,-122.32185,Redding,2019-11-18 12:30:20-08:00,2019-11-17 17:30:17-08:00,1574046000.0,,,
708789,1574040094,PG&E is assessing the cause at the outage location.,1574048700.0,PG&E is investigating the cause of your outage.,1,1574044614,0,37.8283,-122.26991,Oakland,2019-11-17 19:10:27-08:00,2019-11-17 17:30:17-08:00,1574048700.0,,,
708791,1574040754,PG&E is assessing the cause at the outage location.,1574052300.0,PG&E is investigating the cause of your outage.,814,1574044528,0,37.68616,-122.10266,Ashland,2019-11-17 19:00:24-08:00,2019-11-17 17:40:20-08:00,1574052300.0,"[{'latitude': '37.67259', 'longitude': '-122.08971'}, {'latitude': '37.67454', 'longitude': '-122.08502'}, {'latitude': '37.67646', 'longitude': '-122.08706'}, {'latitude': '37.67758', 'longitude': '-122.08828'}, {'latitude': '37.6842', 'longitude': '-122.09908'}, {'latitude': '37.67835', 'longitude': '-122.09798'}, {'latitude': '37.67513', 'longitude': '-122.09549'}]",,
708792,1574040840,PG&E has assigned a crew to assess the outage.,1574052300.0,Unknown - PG&E will be assessing the cause.,1,1574040853,0,38.31152,-122.48899,Boyes Hot Springs,2019-11-17 17:50:20-08:00,2019-11-17 17:40:20-08:00,1574052300.0,,,
708797,1574041252,PG&E is assessing the cause at the outage location.,1574053200.0,PG&E is investigating the cause of your outage.,1,1574044766,1,40.84936,-124.16156,Manila,2019-11-17 19:00:24-08:00,2019-11-17 17:50:16-08:00,1574053200.0,,,
708799,1574041295,PG&E has assigned a crew to assess the outage.,1574051400.0,Unknown - PG&E will be assessing the cause.,1,1574041416,0,37.44564,-122.23136,Redwood City,2019-11-17 18:00:16-08:00,2019-11-17 17:50:16-08:00,1574051400.0,,,
708802,1574041461,PG&E is assessing the cause at the outage location.,1574053200.0,PG&E is investigating the cause of your outage.,186,1574048990,0,38.55283,-121.68849,Davis,2019-11-17 20:10:18-08:00,2019-11-17 17:50:16-08:00,1574053200.0,"[{'latitude': '38.55026', 'longitude': '-121.6806'}, {'latitude': '38.55052', 'longitude': '-121.67681'}, {'latitude': '38.55121', 'longitude': '-121.6768'}, {'latitude': '38.55243', 'longitude': '-121.67686'}, {'latitude': '38.55386', 'longitude': '-121.68451'}, {'latitude': '38.55343', 'longitude': '-121.68621'}, {'latitude': '38.55319', 'longitude': '-121.68677'}]",1574050860.0,1574050860.0
708803,1574041515,PG&E has assigned a crew to assess the outage.,1574053200.0,Unknown - PG&E will be assessing the cause.,1,1574041529,0,38.55343,-121.68621,Davis,2019-11-17 18:40:31-08:00,2019-11-17 17:50:16-08:00,1574053200.0,,,
708804,1574041526,PG&E has assigned a crew to assess the outage.,1574053200.0,Unknown - PG&E will be assessing the cause.,1,1574043352,0,38.35788,-122.52604,Glen Ellen,2019-11-17 18:50:35-08:00,2019-11-17 17:50:16-08:00,1574053200.0,,,
708805,1574041766,PG&E is assessing the cause at the outage location.,1574051400.0,PG&E is investigating the cause of your outage.,1,1574044549,1,37.63586,-122.49162,Pacifica,2019-11-17 18:50:35-08:00,2019-11-17 18:00:22-08:00,1574051400.0,,,
708806,1574042158,PG&E is sending a repair crew to the outage location.,1574054100.0,Our preliminary determination is that your outage was caused by an equipment issue.,7,1574047322,0,36.82954,-121.70513,Prunedale,2019-11-17 20:10:18-08:00,2019-11-17 18:00:22-08:00,1574054100.0,"[{'latitude': '36.82957', 'longitude': '-121.70516'}, {'latitude': '36.83154', 'longitude': '-121.70651'}, {'latitude': '36.83204', 'longitude': '-121.70686'}, {'latitude': '36.8326', 'longitude': '-121.70726'}]",,
708807,1574042219,PG&E has assigned a crew to assess the outage.,1574054100.0,PG&E is investigating the cause of your outage.,1,1574047748,1,38.55263,-121.68902,Davis,2019-11-17 20:30:17-08:00,2019-11-17 18:10:15-08:00,1574054100.0,,,
708808,1574042595,PG&E has assigned a crew to assess the outage.,1574054100.0,Unknown - PG&E will be assessing the cause.,8,1574043291,0,38.54946,-122.47617,Deer Park,2019-11-17 18:40:31-08:00,2019-11-17 18:10:15-08:00,1574054100.0,,,
708809,1574043229,PG&E assessment crew is en route to the outage.,1574055000.0,Unknown - PG&E will be assessing the cause.,1,1574043707,0,38.44161,-122.57329,Santa Rosa,2019-11-17 19:00:24-08:00,2019-11-17 18:20:20-08:00,1574055000.0,,,
708810,1574043965,PG&E has assigned a crew to assess the outage.,1574055900.0,Unknown - PG&E will be assessing the cause.,1,1574045135,0,38.55319,-121.68677,Davis,2019-11-17 19:10:27-08:00,2019-11-17 18:30:31-08:00,1574055900.0,,,
708814,1574045741,PG&E is assessing the cause at the outage location.,1574055900.0,PG&E is investigating the cause of your outage.,1,1574048540,0,36.68098,-121.64824,Salinas,2019-11-17 20:00:20-08:00,2019-11-17 19:00:27-08:00,1574055900.0,,,
708815,1574046071,PG&E has assigned a crew to assess the outage.,1574057700.0,Unknown - PG&E will be assessing the cause.,8,1574048292,1,38.54946,-122.47617,Deer Park,2019-11-17 20:40:18-08:00,2019-11-17 19:10:31-08:00,1574057700.0,,,
708816,1574048058,PG&E is assessing the cause at the outage location.,1574059500.0,PG&E is investigating the cause of your outage.,1,1574049501,0,35.32434,-118.99038,Bakersfield,2019-11-17 20:20:25-08:00,2019-11-17 19:40:37-08:00,1574059500.0,,,
708817,1574048664,PG&E is assessing the cause at the outage location.,1574078400.0,PG&E is investigating the cause of your outage.,1,1574058361,0,38.96233,-122.62702,Clearlake,2019-11-17 23:50:52-08:00,2019-11-17 19:50:20-08:00,1574059500.0,,1574057100.0,1574057100.0
708818,1574048715,PG&E is assessing the cause at the outage location.,1574058600.0,PG&E is investigating the cause of your outage.,12,1574051963,0,38.32709,-122.30908,Napa,2019-11-17 21:00:36-08:00,2019-11-17 19:50:20-08:00,1574058600.0,,,
708819,1574049575,PG&E has assigned a crew to assess the outage.,1574059500.0,Unknown - PG&E will be assessing the cause.,1,1574049578,0,37.44564,-122.23136,Redwood City,2019-11-17 20:20:25-08:00,2019-11-17 20:10:25-08:00,1574059500.0,,,
708820,1574049584,PG&E has assigned a crew to assess the outage.,1574061300.0,Unknown - PG&E will be assessing the cause.,1,1574059855,0,36.83204,-121.70686,Prunedale,2019-11-17 23:20:24-08:00,2019-11-17 20:10:25-08:00,1574061300.0,,,
708821,1574042158,PG&E is sending a repair crew to the outage location.,1574067600.0,Our preliminary determination is that your outage was caused by an emergency issue.,1,1574054638,0,36.83154,-121.70651,Prunedale,2019-11-17 23:20:24-08:00,2019-11-17 20:10:25-08:00,1574061300.0,,,
708822,1574050209,PG&E is sending a repair crew to the outage location.,1574107200.0,Our preliminary determination is that your outage was caused by an equipment issue.,2,1574099375,1,38.94749,-122.01001,Arbuckle,2019-11-18 10:10:26-08:00,2019-11-17 20:20:17-08:00,1574064900.0,,,
708823,1574050540,PG&E is assessing the cause at the outage location.,1574060400.0,PG&E is investigating the cause of your outage.,1,1574054143,1,37.90107,-122.30134,El Cerrito,2019-11-17 22:20:30-08:00,2019-11-17 20:30:18-08:00,1574060400.0,,,
708824,1574050860,PG&E is assessing the cause at the outage location.,1574060400.0,PG&E is investigating the cause of your outage.,7,1574052627,0,36.95627,-120.07232,Madera,2019-11-17 21:10:37-08:00,2019-11-17 20:40:15-08:00,1574060400.0,,,
708826,1574051119,PG&E is assessing the cause at the outage location.,1574061300.0,PG&E is investigating the cause of your outage.,1,1574052882,1,37.73378,-122.16574,San Leandro,2019-11-17 21:20:44-08:00,2019-11-17 20:40:15-08:00,1574061300.0,,,
708828,1574051400,PG&E assessment crew is en route to the outage.,1574062200.0,Unknown - PG&E will be assessing the cause.,1,1574051893,0,36.83993,-119.90256,Fresno,2019-11-17 21:10:37-08:00,2019-11-17 20:40:15-08:00,1574062200.0,,1574054580.0,1574054580.0
708829,1574051616,PG&E is assessing the cause at the outage location.,1574063100.0,PG&E is investigating the cause of your outage.,10,1574056562,1,35.3707,-118.96934,Bakersfield,2019-11-17 22:20:30-08:00,2019-11-17 20:40:15-08:00,1574063100.0,,,
708830,1574051719,PG&E is assessing the cause at the outage location.,1574063100.0,PG&E is investigating the cause of your outage.,1,1574055341,0,36.62198,-121.84178,Sand City,2019-11-17 22:20:30-08:00,2019-11-17 20:40:15-08:00,1574063100.0,,1574056980.0,1574056980.0
708831,1574051841,PG&E has assigned a crew to assess the outage.,1574061300.0,Unknown - PG&E will be assessing the cause.,1,1574051846,0,37.74825,-122.18161,Oakland,2019-11-17 21:00:36-08:00,2019-11-17 20:50:36-08:00,1574061300.0,,,
708832,1574052235,PG&E is assessing the cause at the outage location.,1574065800.0,PG&E is investigating the cause of your outage.,1,1574060740,1,37.17598,-120.96905,Gustine,2019-11-18 00:00:14-08:00,2019-11-17 20:50:36-08:00,1574062200.0,,1574054520.0,1574054520.0
708833,1574052837,PG&E has assigned a crew to assess the outage.,1574064900.0,Unknown - PG&E will be assessing the cause.,1,1574053539,0,40.74093,-124.21701,Eureka,2019-11-17 21:30:17-08:00,2019-11-17 21:00:37-08:00,1574064900.0,,,
708834,1574053117,PG&E is assessing the cause at the outage location.,1574067600.0,PG&E is investigating the cause of your outage.,1,1574054274,1,36.84722,-121.40001,Hollister,2019-11-17 21:40:23-08:00,2019-11-17 21:10:44-08:00,1574067600.0,,1574054760.0,1574054760.0
708835,1574052360,PG&E repair crew is on-site working to restore power.,1574082000.0,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,1574074816,0,36.80573,-119.77941,Fresno,2019-11-18 03:30:24-08:00,2019-11-17 21:10:44-08:00,,,,
708836,1574053421,PG&E assessment crew is en route to the outage.,1574064900.0,Unknown - PG&E will be assessing the cause.,1,1574054471,0,37.34934,-120.60566,Atwater,2019-11-17 21:50:20-08:00,2019-11-17 21:10:44-08:00,1574064900.0,,,
708837,1574053440,PG&E is assessing the cause at the outage location.,1574074800.0,PG&E is investigating the cause of your outage.,1,1574065558,0,35.38443,-119.0095,Bakersfield,2019-11-18 00:40:32-08:00,2019-11-17 21:10:44-08:00,1574064900.0,,,
708838,1574050320,PG&E repair crew is on-site working to restore power.,1574107200.0,Our preliminary determination is that your outage was caused by a car that hit a pole.,8,1574082825,1,35.2507,-120.67143,San Luis Obispo,2019-11-18 10:10:26-08:00,2019-11-17 21:20:17-08:00,1574061300.0,,,
708839,1574053620,PG&E is sending a repair crew to the outage location.,1574100000.0,Our preliminary determination is that your outage was caused by a car that hit a pole.,54,1574083565,1,35.36873,-118.97016,Bakersfield,2019-11-18 05:40:13-08:00,2019-11-17 21:20:17-08:00,1574064900.0,"[{'latitude': '35.36923', 'longitude': '-118.97024'}, {'latitude': '35.37036', 'longitude': '-118.96845'}, {'latitude': '35.37112', 'longitude': '-118.97023'}, {'latitude': '35.37079', 'longitude': '-118.97087'}]",,
708840,1574053937,PG&E is assessing the cause at the outage location.,1574078400.0,PG&E is investigating the cause of your outage.,1,1574059255,0,37.51596,-121.96644,Fremont,2019-11-17 23:20:24-08:00,2019-11-17 21:20:17-08:00,1574060400.0,,,
708842,1574054700,PG&E repair crew is en route to the outage location.,1574085600.0,Our preliminary determination is that your outage was caused by an equipment issue.,1,1574060327,2,36.18976,-119.94527,Stratford,2019-11-18 03:20:30-08:00,2019-11-17 21:50:22-08:00,1574065800.0,,1574065800.0,1574065800.0
708844,1574055922,PG&E has assigned a crew to assess the outage.,1574064900.0,Unknown - PG&E will be assessing the cause.,1,1574056482,0,37.80996,-122.27286,Oakland,2019-11-17 22:10:32-08:00,2019-11-17 21:50:22-08:00,1574064900.0,,,
708845,1574057250,PG&E is assessing the cause at the outage location.,1574066700.0,PG&E is investigating the cause of your outage.,1,1574061068,1,39.12858,-121.61604,Yuba City,2019-11-17 23:50:52-08:00,2019-11-17 22:20:28-08:00,1574066700.0,,,
708846,1574054400,PG&E is sending a repair crew to the outage location.,1574100000.0,Our preliminary determination is that your outage was caused by a car that hit a pole.,14,1574083015,0,35.3687,-118.97109,Bakersfield,2019-11-18 05:40:13-08:00,2019-11-17 22:20:28-08:00,1574065800.0,,,
708847,1574058000,PG&E has assigned a crew to assess the outage.,1574069400.0,Unknown - PG&E will be assessing the cause.,1993,1574058585,0,35.37547,-118.99414,Bakersfield,2019-11-17 22:50:34-08:00,2019-11-17 22:30:35-08:00,1574069400.0,"[{'latitude': '35.36146', 'longitude': '-118.98461'}, {'latitude': '35.36174', 'longitude': '-118.9642'}, {'latitude': '35.36187', 'longitude': '-118.9581'}, {'latitude': '35.36213', 'longitude': '-118.95693'}, {'latitude': '35.36449', 'longitude': '-118.95086'}, {'latitude': '35.3651', 'longitude': '-118.95081'}, {'latitude': '35.36734', 'longitude': '-118.95157'}, {'latitude': '35.3732', 'longitude': '-118.97571'}, {'latitude': '35.37595', 'longitude': '-118.98865'}, {'latitude': '35.37538', 'longitude': '-118.99376'}, {'latitude': '35.36949', 'longitude': '-118.99302'}, {'latitude': '35.3668', 'longitude': '-118.99149'}, {'latitude': '35.36615', 'longitude': '-118.99084'}, {'latitude': '35.36168', 'longitude': '-118.98536'}]",,
708848,1574058312,PG&E repair crew is on-site working to restore power.,1574092800.0,Our preliminary determination is that your outage was caused by an equipment issue.,78,1574079617,1,36.67557,-121.63783,Salinas,2019-11-18 04:40:23-08:00,2019-11-17 22:30:35-08:00,1574068500.0,,,
708849,1574055360,PG&E is sending a repair crew to the outage location.,1574100000.0,Our preliminary determination is that your outage was caused by a car that hit a pole.,13,1574083010,0,35.3687,-118.96974,Bakersfield,2019-11-18 05:40:13-08:00,2019-11-17 22:40:34-08:00,1574066700.0,,,
708850,1574058521,PG&E is assessing the cause at the outage location.,1574069400.0,PG&E is investigating the cause of your outage.,1,1574063699,1,39.40072,-121.49714,Oroville,2019-11-18 01:10:13-08:00,2019-11-17 22:40:34-08:00,1574069400.0,,,
708851,1574057700,PG&E repair crew is on-site working to restore power.,1574100420.0,Our preliminary determination is that your outage was caused by a car that hit a pole.,110,1574083567,0,35.37078,-118.96604,Bakersfield,2019-11-18 05:40:13-08:00,2019-11-17 22:40:34-08:00,1574069400.0,"[{'latitude': '35.36755', 'longitude': '-118.97412'}, {'latitude': '35.36757', 'longitude': '-118.97309'}, {'latitude': '35.3687', 'longitude': '-118.97193'}, {'latitude': '35.3721', 'longitude': '-118.9736'}, {'latitude': '35.37239', 'longitude': '-118.97419'}, {'latitude': '35.36806', 'longitude': '-118.97431'}]",,
708852,1574058630,PG&E has assigned a crew to assess the outage.,1574069400.0,Unknown - PG&E will be assessing the cause.,543,1574058946,0,35.24738,-120.67339,San Luis Obispo,2019-11-17 22:50:34-08:00,2019-11-17 22:40:34-08:00,1574069400.0,"[{'latitude': '35.24607', 'longitude': '-120.67189'}, {'latitude': '35.25016', 'longitude': '-120.66744'}, {'latitude': '35.2574', 'longitude': '-120.66525'}, {'latitude': '35.26329', 'longitude': '-120.67486'}, {'latitude': '35.26137', 'longitude': '-120.67708'}, {'latitude': '35.24905', 'longitude': '-120.67682'}]",,
708853,1574058759,PG&E is assessing the cause at the outage location.,1574078400.0,PG&E is investigating the cause of your outage.,1,1574071225,0,35.41736,-119.06625,Bakersfield,2019-11-18 02:20:21-08:00,2019-11-17 22:40:34-08:00,1574071200.0,,,
708854,1574059020,PG&E is assessing the cause at the outage location.,1574078400.0,PG&E is investigating the cause of your outage.,1,1574067219,0,37.75907,-122.44868,San Francisco,2019-11-18 01:20:34-08:00,2019-11-17 22:50:26-08:00,1574067600.0,,,
708855,1574059211,PG&E has assigned a crew to assess the outage.,1574070300.0,Unknown - PG&E will be assessing the cause.,1,1574059214,0,38.18586,-122.64811,Petaluma,2019-11-17 23:00:26-08:00,2019-11-17 22:50:26-08:00,1574070300.0,,,
708856,1574059210,PG&E has assigned a crew to assess the outage.,1574070300.0,Unknown - PG&E will be assessing the cause.,1,1574059216,0,38.1852,-122.65077,Petaluma,2019-11-17 23:00:26-08:00,2019-11-17 22:50:26-08:00,1574070300.0,,,
708858,1574059210,PG&E has assigned a crew to assess the outage.,1574070300.0,Unknown - PG&E will be assessing the cause.,9,1574059480,0,38.18451,-122.65152,Petaluma,2019-11-17 23:00:26-08:00,2019-11-17 22:50:26-08:00,1574070300.0,"[{'latitude': '38.17198', 'longitude': '-122.65747'}, {'latitude': '38.18055', 'longitude': '-122.64949'}, {'latitude': '38.18381', 'longitude': '-122.65142'}, {'latitude': '38.1815', 'longitude': '-122.65469'}, {'latitude': '38.17885', 'longitude': '-122.65827'}]",,
708860,1574059248,PG&E has assigned a crew to assess the outage.,1574070300.0,Unknown - PG&E will be assessing the cause.,1,1574059256,0,38.19085,-122.65348,Petaluma,2019-11-17 23:00:26-08:00,2019-11-17 22:50:26-08:00,1574070300.0,,,
708861,1574059256,PG&E has assigned a crew to assess the outage.,1574070300.0,Unknown - PG&E will be assessing the cause.,6,1574059480,0,38.18582,-122.64904,Petaluma,2019-11-17 23:00:26-08:00,2019-11-17 22:50:26-08:00,1574070300.0,"[{'latitude': '38.18185', 'longitude': '-122.64943'}, {'latitude': '38.18421', 'longitude': '-122.64888'}, {'latitude': '38.18435', 'longitude': '-122.64926'}, {'latitude': '38.18259', 'longitude': '-122.64939'}]",,
708862,1574059263,PG&E repair crew is on-site working to restore power.,1574103600.0,Our preliminary determination is that your outage was caused by an equipment issue.,56,1574090653,0,38.19006,-122.66206,Petaluma,2019-11-18 08:00:25-08:00,2019-11-17 22:50:26-08:00,1574070300.0,"[{'latitude': '38.16688', 'longitude': '-122.62075'}, {'latitude': '38.1796', 'longitude': '-122.62588'}, {'latitude': '38.18718', 'longitude': '-122.63314'}, {'latitude': '38.19178', 'longitude': '-122.65342'}, {'latitude': '38.18942', 'longitude': '-122.65826'}, {'latitude': '38.17885', 'longitude': '-122.65827'}, {'latitude': '38.17198', 'longitude': '-122.65747'}]",,
708863,1574059473,PG&E has assigned a crew to assess the outage.,1574071200.0,Unknown - PG&E will be assessing the cause.,1,1574059478,0,38.18718,-122.63314,Petaluma,2019-11-17 23:00:26-08:00,2019-11-17 22:50:26-08:00,1574071200.0,,,
708864,1574060929,PG&E is assessing the cause at the outage location.,1574066700.0,PG&E is investigating the cause of your outage.,1,1574063325,1,37.74096,-122.50016,San Francisco,2019-11-18 00:21:33-08:00,2019-11-17 23:20:30-08:00,1574066700.0,,,
708865,1574061216,PG&E has assigned a crew to assess the outage.,1574071200.0,Unknown - PG&E will be assessing the cause.,83,1574063104,0,37.44773,-122.23027,Redwood City,2019-11-18 01:10:13-08:00,2019-11-17 23:30:35-08:00,1574071200.0,"[{'latitude': '37.44356', 'longitude': '-122.22969'}, {'latitude': '37.4442', 'longitude': '-122.22521'}, {'latitude': '37.44651', 'longitude': '-122.2253'}, {'latitude': '37.44766', 'longitude': '-122.22982'}, {'latitude': '37.44564', 'longitude': '-122.23136'}]",,
708866,1574061450,PG&E has assigned a crew to assess the outage.,1574067600.0,Our preliminary determination is that your outage was caused by scheduled maintenance work.,31,1574063825,0,37.77988,-122.4018,San Francisco,2019-11-18 00:21:33-08:00,2019-11-17 23:30:35-08:00,,,,
708867,1574061691,PG&E is assessing the cause at the outage location.,1574071200.0,PG&E is investigating the cause of your outage.,1,1574063569,0,36.7698,-119.77621,Fresno,2019-11-18 00:10:32-08:00,2019-11-17 23:40:52-08:00,1574071200.0,,,
708868,1574061820,PG&E repair crew is on-site working to restore power.,1574132400.0,Our preliminary determination is that your outage was caused by an equipment issue.,18,1574122057,0,37.51818,-121.96182,Fremont,2019-11-18 16:40:27-08:00,2019-11-17 23:40:52-08:00,1574067600.0,,,
708869,1574063981,PG&E is assessing the cause at the outage location.,1574092800.0,PG&E is investigating the cause of your outage.,42,1574087168,0,37.57328,-122.31866,San Mateo,2019-11-18 07:00:30-08:00,2019-11-18 00:11:33-08:00,1574070300.0,,,
708870,1574064000,PG&E has assigned a crew to assess the outage.,1574085600.0,Our preliminary determination is that your outage was caused by scheduled maintenance work.,8,1574064321,0,38.34631,-121.97259,Vacaville,2019-11-18 05:50:39-08:00,2019-11-18 00:11:33-08:00,,,,
708871,1574066008,PG&E has assigned a crew to assess the outage.,1574076600.0,Unknown - PG&E will be assessing the cause.,1,1574066010,0,38.16911,-122.19946,Vallejo,2019-11-18 01:20:34-08:00,2019-11-18 00:40:40-08:00,1574076600.0,,,
708872,1574067328,PG&E is assessing the cause at the outage location.,1574078400.0,PG&E is investigating the cause of your outage.,1,1574069524,1,37.65745,-122.4296,South San Francisco,2019-11-18 02:10:24-08:00,2019-11-18 01:00:13-08:00,1574078400.0,,,
708873,1574068907,PG&E repair crew is on-site working to restore power.,1574100000.0,Our preliminary determination is that your outage was caused by an equipment issue.,19,1574096406,0,37.95205,-121.27258,Stockton,2019-11-18 10:40:19-08:00,2019-11-18 01:30:26-08:00,1574074800.0,,1574094600.0,1574094600.0
